date_id,line_code,sku,defect_code,units_scrapped
2025-02-15,L4,SKU-400,D-02,1
2025-02-16,L1,SKU-100,D-02,1
2025-02-16,L1,SKU-200,D-02,1
2025-02-16,L1,SKU-200,D-04,1
2025-02-16,L1,SKU-300,D-04,1
2025-02-16,L1,SKU-300,D-05,1
2025-02-16,L1,SKU-400,D-01,1
2025-02-16,L2,SKU-100,D-03,1
2025-02-16,L2,SKU-200,D-01,1
2025-02-16,L2,SKU-300,D-01,1
2025-02-16,L2,SKU-300,D-03,2
2025-02-16,L2,SKU-300,D-04,1
2025-02-16,L2,SKU-400,D-03,1
2025-02-16,L3,SKU-100,D-02,1
2025-02-16,L3,SKU-200,D-02,1
2025-02-16,L3,SKU-200,D-03,1
2025-02-16,L3,SKU-300,D-02,1
2025-02-16,L3,SKU-300,D-04,1
2025-02-16,L3,SKU-400,D-02,1
2025-02-16,L3,SKU-400,D-03,1
2025-02-16,L4,SKU-100,D-01,1
2025-02-16,L4,SKU-200,D-03,1
2025-02-16,L4,SKU-300,D-04,1
2025-02-16,L4,SKU-400,D-02,1
2025-02-17,L1,SKU-100,D-01,1
2025-02-17,L1,SKU-100,D-02,1
2025-02-17,L1,SKU-200,D-01,2
2025-02-17,L1,SKU-200,D-03,2
2025-02-17,L1,SKU-300,D-02,1
2025-02-17,L1,SKU-300,D-04,1
2025-02-17,L1,SKU-400,D-01,1
2025-02-17,L1,SKU-400,D-02,1
2025-02-17,L2,SKU-100,D-01,1
2025-02-17,L2,SKU-100,D-05,1
2025-02-17,L2,SKU-200,D-01,1
2025-02-17,L2,SKU-200,D-04,1
2025-02-17,L2,SKU-300,D-01,1
2025-02-17,L2,SKU-300,D-02,1
2025-02-17,L2,SKU-400,D-01,1
2025-02-17,L2,SKU-400,D-03,1
2025-02-17,L3,SKU-100,D-01,1
2025-02-17,L3,SKU-100,D-03,1
2025-02-17,L3,SKU-200,D-01,1
2025-02-17,L3,SKU-200,D-03,1
2025-02-17,L3,SKU-300,D-04,1
2025-02-17,L3,SKU-300,D-05,1
2025-02-17,L3,SKU-400,D-02,1
2025-02-17,L3,SKU-400,D-03,1
2025-02-17,L4,SKU-100,D-03,1
2025-02-17,L4,SKU-200,D-03,1
2025-02-17,L4,SKU-300,D-01,1
2025-02-17,L4,SKU-300,D-04,1
2025-02-17,L4,SKU-400,D-02,1
2025-02-17,L4,SKU-400,D-04,1
2025-02-18,L1,SKU-100,D-04,1
2025-02-18,L1,SKU-200,D-01,1
2025-02-18,L1,SKU-200,D-03,1
2025-02-18,L1,SKU-300,D-01,1
2025-02-18,L1,SKU-300,D-02,1
2025-02-18,L1,SKU-400,D-02,1
2025-02-18,L1,SKU-400,D-03,1
2025-02-18,L2,SKU-100,D-02,1
2025-02-18,L2,SKU-100,D-04,1
2025-02-18,L2,SKU-200,D-01,1
2025-02-18,L2,SKU-200,D-03,1
2025-02-18,L2,SKU-300,D-01,1
2025-02-18,L2,SKU-300,D-04,1
2025-02-18,L2,SKU-400,D-01,1
2025-02-18,L2,SKU-400,D-03,1
2025-02-18,L3,SKU-100,D-01,2
2025-02-18,L3,SKU-200,D-02,1
2025-02-18,L3,SKU-200,D-03,1
2025-02-18,L3,SKU-300,D-01,2
2025-02-18,L3,SKU-300,D-04,1
2025-02-18,L3,SKU-400,D-02,1
2025-02-18,L3,SKU-400,D-03,1
2025-02-18,L3,SKU-400,D-05,1
2025-02-18,L4,SKU-100,D-01,1
2025-02-18,L4,SKU-200,D-01,1
2025-02-18,L4,SKU-200,D-03,1
2025-02-18,L4,SKU-300,D-03,1
2025-02-18,L4,SKU-300,D-05,1
2025-02-18,L4,SKU-400,D-01,2
2025-02-19,L1,SKU-100,D-02,2
2025-02-19,L1,SKU-200,D-01,1
2025-02-19,L1,SKU-200,D-05,1
2025-02-19,L1,SKU-300,D-02,1
2025-02-19,L1,SKU-300,D-04,1
2025-02-19,L1,SKU-400,D-01,1
2025-02-19,L1,SKU-400,D-02,1
2025-02-19,L2,SKU-100,D-02,1
2025-02-19,L2,SKU-100,D-04,1
2025-02-19,L2,SKU-200,D-01,2
2025-02-19,L2,SKU-300,D-04,2
2025-02-19,L2,SKU-400,D-02,1
2025-02-19,L2,SKU-400,D-03,1
2025-02-19,L3,SKU-100,D-04,1
2025-02-19,L3,SKU-100,D-05,1
2025-02-19,L3,SKU-200,D-01,1
2025-02-19,L3,SKU-200,D-04,1
2025-02-19,L3,SKU-300,D-01,1
2025-02-19,L3,SKU-300,D-02,1
2025-02-19,L3,SKU-300,D-04,1
2025-02-19,L3,SKU-400,D-02,2
2025-02-19,L4,SKU-100,D-03,1
2025-02-19,L4,SKU-200,D-01,1
2025-02-19,L4,SKU-200,D-05,1
2025-02-19,L4,SKU-300,D-02,1
2025-02-19,L4,SKU-300,D-04,1
2025-02-19,L4,SKU-400,D-01,1
2025-02-19,L4,SKU-400,D-05,1
2025-02-20,L1,SKU-100,D-02,1
2025-02-20,L1,SKU-100,D-03,1
2025-02-20,L1,SKU-200,D-03,1
2025-02-20,L1,SKU-200,D-05,1
2025-02-20,L1,SKU-300,D-01,1
2025-02-20,L1,SKU-300,D-03,1
2025-02-20,L1,SKU-400,D-02,2
2025-02-20,L2,SKU-100,D-03,1
2025-02-20,L2,SKU-100,D-04,1
2025-02-20,L2,SKU-200,D-02,2
2025-02-20,L2,SKU-300,D-01,1
2025-02-20,L2,SKU-300,D-05,1
2025-02-20,L2,SKU-400,D-02,1
2025-02-20,L2,SKU-400,D-03,1
2025-02-20,L2,SKU-400,D-04,1
2025-02-20,L3,SKU-100,D-04,1
2025-02-20,L3,SKU-100,D-05,1
2025-02-20,L3,SKU-200,D-02,1
2025-02-20,L3,SKU-200,D-03,1
2025-02-20,L3,SKU-300,D-03,2
2025-02-20,L3,SKU-400,D-02,1
2025-02-20,L3,SKU-400,D-04,1
2025-02-20,L4,SKU-100,D-01,1
2025-02-20,L4,SKU-100,D-03,1
2025-02-20,L4,SKU-200,D-02,2
2025-02-20,L4,SKU-300,D-01,1
2025-02-20,L4,SKU-300,D-02,1
2025-02-20,L4,SKU-400,D-02,1
2025-02-20,L4,SKU-400,D-04,1
2025-02-21,L1,SKU-100,D-02,2
2025-02-21,L1,SKU-200,D-01,1
2025-02-21,L1,SKU-200,D-05,1
2025-02-21,L1,SKU-300,D-01,1
2025-02-21,L1,SKU-300,D-05,1
2025-02-21,L1,SKU-400,D-03,1
2025-02-21,L1,SKU-400,D-04,1
2025-02-21,L2,SKU-100,D-01,1
2025-02-21,L2,SKU-100,D-04,1
2025-02-21,L2,SKU-200,D-01,1
2025-02-21,L2,SKU-200,D-02,1
2025-02-21,L2,SKU-300,D-02,1
2025-02-21,L2,SKU-300,D-03,1
2025-02-21,L2,SKU-400,D-01,1
2025-02-21,L2,SKU-400,D-03,1
2025-02-21,L3,SKU-100,D-02,1
2025-02-21,L3,SKU-100,D-04,1
2025-02-21,L3,SKU-200,D-02,1
2025-02-21,L3,SKU-200,D-03,1
2025-02-21,L3,SKU-300,D-01,1
2025-02-21,L3,SKU-300,D-04,1
2025-02-21,L3,SKU-400,D-04,1
2025-02-21,L3,SKU-400,D-05,1
2025-02-21,L4,SKU-100,D-01,1
2025-02-21,L4,SKU-100,D-03,1
2025-02-21,L4,SKU-200,D-02,1
2025-02-21,L4,SKU-200,D-03,1
2025-02-21,L4,SKU-300,D-02,1
2025-02-21,L4,SKU-300,D-04,1
2025-02-21,L4,SKU-400,D-04,1
2025-02-22,L1,SKU-100,D-02,1
2025-02-22,L1,SKU-200,D-01,1
2025-02-22,L1,SKU-200,D-04,1
2025-02-22,L1,SKU-300,D-01,1
2025-02-22,L1,SKU-300,D-02,1
2025-02-22,L1,SKU-400,D-01,1
2025-02-22,L1,SKU-400,D-05,1
2025-02-22,L2,SKU-100,D-02,1
2025-02-22,L2,SKU-200,D-01,1
2025-02-22,L2,SKU-200,D-03,1
2025-02-22,L2,SKU-300,D-03,1
2025-02-22,L2,SKU-400,D-01,1
2025-02-22,L2,SKU-400,D-04,1
2025-02-22,L3,SKU-100,D-03,1
2025-02-22,L3,SKU-100,D-04,1
2025-02-22,L3,SKU-200,D-02,1
2025-02-22,L3,SKU-200,D-04,1
2025-02-22,L3,SKU-300,D-02,1
2025-02-22,L3,SKU-300,D-04,1
2025-02-22,L3,SKU-400,D-02,1
2025-02-22,L3,SKU-400,D-03,1
2025-02-22,L4,SKU-100,D-01,1
2025-02-22,L4,SKU-200,D-03,2
2025-02-22,L4,SKU-300,D-01,1
2025-02-22,L4,SKU-300,D-02,1
2025-02-22,L4,SKU-400,D-01,1
2025-02-23,L1,SKU-100,D-01,1
2025-02-23,L1,SKU-200,D-01,2
2025-02-23,L1,SKU-300,D-01,1
2025-02-23,L1,SKU-400,D-01,1
2025-02-23,L1,SKU-400,D-03,1
2025-02-23,L2,SKU-100,D-01,1
2025-02-23,L2,SKU-100,D-05,1
2025-02-23,L2,SKU-200,D-01,1
2025-02-23,L2,SKU-200,D-02,1
2025-02-23,L2,SKU-300,D-01,1
2025-02-23,L2,SKU-300,D-03,1
2025-02-23,L2,SKU-400,D-02,1
2025-02-23,L3,SKU-100,D-01,1
2025-02-23,L3,SKU-100,D-02,1
2025-02-23,L3,SKU-200,D-01,1
2025-02-23,L3,SKU-200,D-05,1
2025-02-23,L3,SKU-300,D-01,1
2025-02-23,L3,SKU-300,D-03,1
2025-02-23,L3,SKU-400,D-03,1
2025-02-23,L3,SKU-400,D-05,1
2025-02-23,L4,SKU-100,D-02,1
2025-02-23,L4,SKU-200,D-04,1
2025-02-23,L4,SKU-200,D-05,1
2025-02-23,L4,SKU-300,D-01,2
2025-02-23,L4,SKU-400,D-03,1
2025-02-23,L4,SKU-400,D-05,1
2025-02-24,L1,SKU-100,D-01,1
2025-02-24,L1,SKU-100,D-02,1
2025-02-24,L1,SKU-200,D-01,2
2025-02-24,L1,SKU-300,D-03,1
2025-02-24,L1,SKU-300,D-04,1
2025-02-24,L1,SKU-400,D-01,1
2025-02-24,L1,SKU-400,D-05,1
2025-02-24,L2,SKU-100,D-02,1
2025-02-24,L2,SKU-100,D-04,1
2025-02-24,L2,SKU-200,D-01,1
2025-02-24,L2,SKU-200,D-02,1
2025-02-24,L2,SKU-300,D-02,2
2025-02-24,L2,SKU-400,D-05,2
2025-02-24,L3,SKU-100,D-01,1
2025-02-24,L3,SKU-100,D-02,1
2025-02-24,L3,SKU-200,D-01,1
2025-02-24,L3,SKU-200,D-02,1
2025-02-24,L3,SKU-200,D-05,1
2025-02-24,L3,SKU-300,D-02,3
2025-02-24,L3,SKU-400,D-02,1
2025-02-24,L3,SKU-400,D-04,2
2025-02-24,L4,SKU-100,D-01,1
2025-02-24,L4,SKU-100,D-02,1
2025-02-24,L4,SKU-200,D-01,1
2025-02-24,L4,SKU-200,D-02,1
2025-02-24,L4,SKU-300,D-03,1
2025-02-24,L4,SKU-300,D-04,1
2025-02-24,L4,SKU-400,D-01,2
2025-02-25,L1,SKU-100,D-01,1
2025-02-25,L1,SKU-100,D-05,1
2025-02-25,L1,SKU-200,D-01,2
2025-02-25,L1,SKU-300,D-02,1
2025-02-25,L1,SKU-300,D-05,1
2025-02-25,L1,SKU-400,D-02,1
2025-02-25,L1,SKU-400,D-03,1
2025-02-25,L2,SKU-100,D-04,1
2025-02-25,L2,SKU-100,D-05,1
2025-02-25,L2,SKU-200,D-03,1
2025-02-25,L2,SKU-200,D-04,1
2025-02-25,L2,SKU-300,D-01,1
2025-02-25,L2,SKU-300,D-04,1
2025-02-25,L2,SKU-400,D-01,1
2025-02-25,L2,SKU-400,D-03,1
2025-02-25,L3,SKU-100,D-01,1
2025-02-25,L3,SKU-100,D-05,1
2025-02-25,L3,SKU-200,D-01,1
2025-02-25,L3,SKU-200,D-02,1
2025-02-25,L3,SKU-300,D-02,1
2025-02-25,L3,SKU-300,D-05,1
2025-02-25,L3,SKU-400,D-01,1
2025-02-25,L3,SKU-400,D-02,1
2025-02-25,L4,SKU-100,D-01,1
2025-02-25,L4,SKU-100,D-03,1
2025-02-25,L4,SKU-200,D-03,1
2025-02-25,L4,SKU-300,D-01,1
2025-02-25,L4,SKU-300,D-02,1
2025-02-25,L4,SKU-400,D-02,1
2025-02-25,L4,SKU-400,D-03,1
2025-02-26,L1,SKU-100,D-03,1
2025-02-26,L1,SKU-100,D-04,1
2025-02-26,L1,SKU-200,D-02,1
2025-02-26,L1,SKU-200,D-05,1
2025-02-26,L1,SKU-300,D-01,2
2025-02-26,L1,SKU-400,D-02,1
2025-02-26,L1,SKU-400,D-05,1
2025-02-26,L2,SKU-100,D-01,1
2025-02-26,L2,SKU-100,D-02,1
2025-02-26,L2,SKU-200,D-01,1
2025-02-26,L2,SKU-200,D-04,1
2025-02-26,L2,SKU-300,D-01,1
2025-02-26,L2,SKU-300,D-02,1
2025-02-26,L2,SKU-400,D-01,1
2025-02-26,L2,SKU-400,D-02,1
2025-02-26,L3,SKU-100,D-02,2
2025-02-26,L3,SKU-200,D-01,1
2025-02-26,L3,SKU-200,D-03,1
2025-02-26,L3,SKU-300,D-02,2
2025-02-26,L3,SKU-300,D-04,1
2025-02-26,L3,SKU-400,D-01,1
2025-02-26,L3,SKU-400,D-05,1
2025-02-26,L4,SKU-100,D-05,1
2025-02-26,L4,SKU-200,D-04,1
2025-02-26,L4,SKU-300,D-01,1
2025-02-26,L4,SKU-300,D-04,1
2025-02-26,L4,SKU-400,D-01,1
2025-02-26,L4,SKU-400,D-03,1
2025-02-27,L1,SKU-100,D-02,2
2025-02-27,L1,SKU-200,D-02,1
2025-02-27,L1,SKU-200,D-04,1
2025-02-27,L1,SKU-300,D-02,1
2025-02-27,L1,SKU-300,D-05,1
2025-02-27,L1,SKU-400,D-03,2
2025-02-27,L2,SKU-100,D-01,1
2025-02-27,L2,SKU-100,D-04,1
2025-02-27,L2,SKU-200,D-01,2
2025-02-27,L2,SKU-300,D-01,1
2025-02-27,L2,SKU-300,D-05,1
2025-02-27,L2,SKU-400,D-01,1
2025-02-27,L2,SKU-400,D-03,1
2025-02-27,L3,SKU-100,D-02,1
2025-02-27,L3,SKU-100,D-05,1
2025-02-27,L3,SKU-200,D-01,2
2025-02-27,L3,SKU-200,D-02,1
2025-02-27,L3,SKU-300,D-01,1
2025-02-27,L3,SKU-300,D-03,1
2025-02-27,L3,SKU-300,D-04,1
2025-02-27,L3,SKU-400,D-01,3
2025-02-27,L3,SKU-400,D-02,1
2025-02-27,L4,SKU-100,D-02,1
2025-02-27,L4,SKU-200,D-01,1
2025-02-27,L4,SKU-300,D-04,2
2025-02-27,L4,SKU-400,D-04,1
2025-02-28,L1,SKU-100,D-02,1
2025-02-28,L1,SKU-100,D-04,1
2025-02-28,L1,SKU-200,D-01,2
2025-02-28,L1,SKU-200,D-03,1
2025-02-28,L1,SKU-200,D-04,1
2025-02-28,L1,SKU-300,D-03,2
2025-02-28,L1,SKU-400,D-02,1
2025-02-28,L1,SKU-400,D-04,1
2025-02-28,L2,SKU-100,D-02,2
2025-02-28,L2,SKU-200,D-01,1
2025-02-28,L2,SKU-200,D-03,1
2025-02-28,L2,SKU-300,D-02,2
2025-02-28,L2,SKU-400,D-01,1
2025-02-28,L2,SKU-400,D-05,1
2025-02-28,L3,SKU-100,D-03,1
2025-02-28,L3,SKU-100,D-04,1
2025-02-28,L3,SKU-200,D-01,1
2025-02-28,L3,SKU-200,D-04,1
2025-02-28,L3,SKU-300,D-02,1
2025-02-28,L3,SKU-300,D-03,1
2025-02-28,L3,SKU-400,D-01,1
2025-02-28,L3,SKU-400,D-04,1
2025-02-28,L4,SKU-100,D-01,1
2025-02-28,L4,SKU-200,D-02,2
2025-02-28,L4,SKU-300,D-01,1
2025-02-28,L4,SKU-300,D-03,1
2025-02-28,L4,SKU-400,D-01,1
2025-02-28,L4,SKU-400,D-03,1
2025-03-01,L1,SKU-100,D-05,1
2025-03-01,L1,SKU-200,D-02,1
2025-03-01,L1,SKU-300,D-02,1
2025-03-01,L1,SKU-300,D-03,1
2025-03-01,L1,SKU-400,D-01,1
2025-03-01,L2,SKU-100,D-02,2
2025-03-01,L2,SKU-200,D-01,1
2025-03-01,L2,SKU-200,D-04,1
2025-03-01,L2,SKU-300,D-01,1
2025-03-01,L2,SKU-300,D-04,1
2025-03-01,L2,SKU-400,D-01,1
2025-03-01,L2,SKU-400,D-05,1
2025-03-01,L3,SKU-100,D-02,1
2025-03-01,L3,SKU-100,D-04,1
2025-03-01,L3,SKU-200,D-01,1
2025-03-01,L3,SKU-200,D-05,1
2025-03-01,L3,SKU-300,D-01,1
2025-03-01,L3,SKU-300,D-03,1
2025-03-01,L3,SKU-400,D-01,1
2025-03-01,L3,SKU-400,D-04,1
2025-03-01,L4,SKU-100,D-04,1
2025-03-01,L4,SKU-200,D-02,1
2025-03-01,L4,SKU-300,D-01,1
2025-03-01,L4,SKU-400,D-01,1
2025-03-02,L1,SKU-100,D-02,1
2025-03-02,L1,SKU-200,D-01,1
2025-03-02,L1,SKU-200,D-02,2
2025-03-02,L1,SKU-200,D-04,1
2025-03-02,L1,SKU-300,D-04,1
2025-03-02,L1,SKU-400,D-03,1
2025-03-02,L2,SKU-100,D-02,2
2025-03-02,L2,SKU-100,D-03,1
2025-03-02,L2,SKU-200,D-02,1
2025-03-02,L2,SKU-300,D-04,1
2025-03-02,L2,SKU-300,D-05,1
2025-03-02,L2,SKU-400,D-03,1
2025-03-02,L3,SKU-100,D-01,1
2025-03-02,L3,SKU-100,D-02,1
2025-03-02,L3,SKU-200,D-02,1
2025-03-02,L3,SKU-200,D-05,1
2025-03-02,L3,SKU-300,D-03,1
2025-03-02,L3,SKU-300,D-04,1
2025-03-02,L3,SKU-400,D-03,1
2025-03-02,L3,SKU-400,D-04,1
2025-03-02,L4,SKU-100,D-03,1
2025-03-02,L4,SKU-200,D-01,1
2025-03-02,L4,SKU-300,D-02,1
2025-03-02,L4,SKU-400,D-01,1
2025-03-02,L4,SKU-400,D-03,1
2025-03-03,L1,SKU-100,D-05,1
2025-03-03,L1,SKU-200,D-02,2
2025-03-03,L1,SKU-300,D-01,1
2025-03-03,L1,SKU-300,D-02,1
2025-03-03,L1,SKU-400,D-01,1
2025-03-03,L1,SKU-400,D-04,1
2025-03-03,L2,SKU-100,D-01,1
2025-03-03,L2,SKU-100,D-03,1
2025-03-03,L2,SKU-200,D-02,2
2025-03-03,L2,SKU-300,D-01,2
2025-03-03,L2,SKU-400,D-02,1
2025-03-03,L2,SKU-400,D-04,1
2025-03-03,L3,SKU-100,D-01,1
2025-03-03,L3,SKU-100,D-02,1
2025-03-03,L3,SKU-200,D-01,1
2025-03-03,L3,SKU-200,D-03,2
2025-03-03,L3,SKU-300,D-03,2
2025-03-03,L3,SKU-300,D-05,1
2025-03-03,L3,SKU-400,D-01,1
2025-03-03,L3,SKU-400,D-02,1
2025-03-03,L4,SKU-100,D-02,1
2025-03-03,L4,SKU-100,D-04,1
2025-03-03,L4,SKU-200,D-02,1
2025-03-03,L4,SKU-300,D-02,1
2025-03-03,L4,SKU-300,D-04,1
2025-03-03,L4,SKU-400,D-04,1
2025-03-04,L1,SKU-100,D-01,2
2025-03-04,L1,SKU-200,D-02,1
2025-03-04,L1,SKU-200,D-04,1
2025-03-04,L1,SKU-300,D-01,1
2025-03-04,L1,SKU-300,D-03,1
2025-03-04,L1,SKU-400,D-04,1
2025-03-04,L1,SKU-400,D-05,1
2025-03-04,L2,SKU-100,D-01,1
2025-03-04,L2,SKU-100,D-02,1
2025-03-04,L2,SKU-100,D-04,1
2025-03-04,L2,SKU-200,D-02,1
2025-03-04,L2,SKU-200,D-03,1
2025-03-04,L2,SKU-300,D-03,1
2025-03-04,L2,SKU-300,D-05,1
2025-03-04,L2,SKU-400,D-04,2
2025-03-04,L3,SKU-100,D-01,2
2025-03-04,L3,SKU-200,D-01,1
2025-03-04,L3,SKU-200,D-02,2
2025-03-04,L3,SKU-200,D-04,1
2025-03-04,L3,SKU-300,D-01,1
2025-03-04,L3,SKU-300,D-02,1
2025-03-04,L3,SKU-300,D-03,1
2025-03-04,L3,SKU-400,D-01,1
2025-03-04,L3,SKU-400,D-02,1
2025-03-04,L4,SKU-100,D-01,1
2025-03-04,L4,SKU-100,D-03,1
2025-03-04,L4,SKU-200,D-01,1
2025-03-04,L4,SKU-200,D-02,1
2025-03-04,L4,SKU-300,D-01,1
2025-03-04,L4,SKU-300,D-03,1
2025-03-04,L4,SKU-400,D-01,1
2025-03-04,L4,SKU-400,D-04,1
2025-03-05,L1,SKU-100,D-02,2
2025-03-05,L1,SKU-200,D-01,2
2025-03-05,L1,SKU-300,D-01,1
2025-03-05,L1,SKU-300,D-03,1
2025-03-05,L1,SKU-400,D-01,1
2025-03-05,L1,SKU-400,D-02,1
2025-03-05,L2,SKU-100,D-03,1
2025-03-05,L2,SKU-100,D-04,1
2025-03-05,L2,SKU-200,D-01,1
2025-03-05,L2,SKU-200,D-03,1
2025-03-05,L2,SKU-300,D-01,1
2025-03-05,L2,SKU-300,D-02,1
2025-03-05,L2,SKU-400,D-01,1
2025-03-05,L2,SKU-400,D-02,1
2025-03-05,L3,SKU-100,D-01,1
2025-03-05,L3,SKU-100,D-02,1
2025-03-05,L3,SKU-200,D-02,1
2025-03-05,L3,SKU-200,D-03,1
2025-03-05,L3,SKU-200,D-05,1
2025-03-05,L3,SKU-300,D-02,1
2025-03-05,L3,SKU-300,D-04,1
2025-03-05,L3,SKU-400,D-01,1
2025-03-05,L3,SKU-400,D-03,1
2025-03-05,L4,SKU-100,D-01,1
2025-03-05,L4,SKU-200,D-02,2
2025-03-05,L4,SKU-300,D-02,1
2025-03-05,L4,SKU-300,D-05,1
2025-03-05,L4,SKU-400,D-01,2
2025-03-06,L1,SKU-100,D-02,1
2025-03-06,L1,SKU-100,D-05,1
2025-03-06,L1,SKU-200,D-04,2
2025-03-06,L1,SKU-300,D-01,2
2025-03-06,L1,SKU-400,D-01,1
2025-03-06,L1,SKU-400,D-02,1
2025-03-06,L2,SKU-100,D-02,1
2025-03-06,L2,SKU-100,D-03,1
2025-03-06,L2,SKU-200,D-01,2
2025-03-06,L2,SKU-300,D-01,1
2025-03-06,L2,SKU-300,D-02,1
2025-03-06,L2,SKU-400,D-01,1
2025-03-06,L2,SKU-400,D-04,1
2025-03-06,L3,SKU-100,D-01,2
2025-03-06,L3,SKU-200,D-01,2
2025-03-06,L3,SKU-200,D-03,3
2025-03-06,L3,SKU-300,D-03,1
2025-03-06,L3,SKU-300,D-05,1
2025-03-06,L3,SKU-400,D-02,1
2025-03-06,L3,SKU-400,D-04,1
2025-03-06,L4,SKU-100,D-03,1
2025-03-06,L4,SKU-200,D-04,3
2025-03-06,L4,SKU-300,D-02,1
2025-03-06,L4,SKU-300,D-03,1
2025-03-06,L4,SKU-400,D-04,1
2025-03-07,L1,SKU-100,D-01,2
2025-03-07,L1,SKU-200,D-02,1
2025-03-07,L1,SKU-200,D-05,1
2025-03-07,L1,SKU-300,D-02,1
2025-03-07,L1,SKU-300,D-04,1
2025-03-07,L1,SKU-400,D-02,1
2025-03-07,L1,SKU-400,D-04,1
2025-03-07,L2,SKU-100,D-03,1
2025-03-07,L2,SKU-100,D-04,1
2025-03-07,L2,SKU-100,D-05,1
2025-03-07,L2,SKU-200,D-01,2
2025-03-07,L2,SKU-300,D-01,1
2025-03-07,L2,SKU-300,D-02,1
2025-03-07,L2,SKU-400,D-02,1
2025-03-07,L2,SKU-400,D-03,1
2025-03-07,L3,SKU-100,D-02,2
2025-03-07,L3,SKU-200,D-01,2
2025-03-07,L3,SKU-300,D-01,2
2025-03-07,L3,SKU-300,D-02,1
2025-03-07,L3,SKU-400,D-01,1
2025-03-07,L3,SKU-400,D-02,1
2025-03-07,L4,SKU-100,D-04,1
2025-03-07,L4,SKU-100,D-05,1
2025-03-07,L4,SKU-200,D-01,1
2025-03-07,L4,SKU-200,D-02,1
2025-03-07,L4,SKU-300,D-02,1
2025-03-07,L4,SKU-300,D-04,1
2025-03-07,L4,SKU-400,D-01,1
2025-03-07,L4,SKU-400,D-03,1
2025-03-07,L4,SKU-400,D-04,1
2025-03-08,L1,SKU-100,D-02,1
2025-03-08,L1,SKU-100,D-04,1
2025-03-08,L1,SKU-200,D-01,2
2025-03-08,L1,SKU-300,D-01,1
2025-03-08,L1,SKU-300,D-03,1
2025-03-08,L1,SKU-400,D-02,1
2025-03-08,L1,SKU-400,D-05,1
2025-03-08,L2,SKU-100,D-02,2
2025-03-08,L2,SKU-200,D-02,2
2025-03-08,L2,SKU-300,D-02,1
2025-03-08,L2,SKU-300,D-04,1
2025-03-08,L2,SKU-400,D-02,1
2025-03-08,L2,SKU-400,D-05,1
2025-03-08,L3,SKU-100,D-02,1
2025-03-08,L3,SKU-200,D-02,1
2025-03-08,L3,SKU-200,D-03,1
2025-03-08,L3,SKU-300,D-01,1
2025-03-08,L3,SKU-300,D-02,1
2025-03-08,L3,SKU-400,D-01,1
2025-03-08,L3,SKU-400,D-02,1
2025-03-08,L4,SKU-100,D-02,1
2025-03-08,L4,SKU-200,D-02,1
2025-03-08,L4,SKU-300,D-01,1
2025-03-08,L4,SKU-300,D-02,1
2025-03-08,L4,SKU-400,D-02,1
2025-03-08,L4,SKU-400,D-04,1
2025-03-09,L1,SKU-100,D-01,1
2025-03-09,L1,SKU-200,D-01,1
2025-03-09,L1,SKU-300,D-01,1
2025-03-09,L1,SKU-300,D-04,1
2025-03-09,L1,SKU-400,D-04,1
2025-03-09,L2,SKU-100,D-01,2
2025-03-09,L2,SKU-200,D-02,1
2025-03-09,L2,SKU-200,D-03,1
2025-03-09,L2,SKU-300,D-04,2
2025-03-09,L2,SKU-400,D-01,1
2025-03-09,L2,SKU-400,D-04,1
2025-03-09,L3,SKU-100,D-01,1
2025-03-09,L3,SKU-100,D-02,1
2025-03-09,L3,SKU-200,D-01,1
2025-03-09,L3,SKU-200,D-02,1
2025-03-09,L3,SKU-300,D-01,1
2025-03-09,L3,SKU-300,D-05,2
2025-03-09,L3,SKU-400,D-02,1
2025-03-09,L3,SKU-400,D-04,1
2025-03-09,L4,SKU-100,D-01,1
2025-03-09,L4,SKU-100,D-02,1
2025-03-09,L4,SKU-200,D-02,1
2025-03-09,L4,SKU-300,D-01,1
2025-03-09,L4,SKU-300,D-02,1
2025-03-09,L4,SKU-400,D-04,1
2025-03-10,L1,SKU-100,D-04,1
2025-03-10,L1,SKU-200,D-01,2
2025-03-10,L1,SKU-300,D-03,1
2025-03-10,L1,SKU-300,D-04,1
2025-03-10,L1,SKU-400,D-02,1
2025-03-10,L1,SKU-400,D-05,1
2025-03-10,L2,SKU-100,D-02,1
2025-03-10,L2,SKU-100,D-03,1
2025-03-10,L2,SKU-200,D-01,2
2025-03-10,L2,SKU-300,D-02,1
2025-03-10,L2,SKU-300,D-03,1
2025-03-10,L2,SKU-400,D-01,1
2025-03-10,L2,SKU-400,D-02,1
2025-03-10,L3,SKU-100,D-01,1
2025-03-10,L3,SKU-100,D-05,1
2025-03-10,L3,SKU-200,D-02,2
2025-03-10,L3,SKU-300,D-01,1
2025-03-10,L3,SKU-300,D-04,1
2025-03-10,L3,SKU-400,D-01,1
2025-03-10,L3,SKU-400,D-02,1
2025-03-10,L4,SKU-100,D-01,1
2025-03-10,L4,SKU-200,D-03,1
2025-03-10,L4,SKU-300,D-02,1
2025-03-10,L4,SKU-300,D-03,1
2025-03-10,L4,SKU-400,D-01,1
2025-03-11,L1,SKU-100,D-03,2
2025-03-11,L1,SKU-200,D-01,1
2025-03-11,L1,SKU-200,D-04,1
2025-03-11,L1,SKU-300,D-02,1
2025-03-11,L1,SKU-300,D-05,1
2025-03-11,L1,SKU-400,D-01,1
2025-03-11,L1,SKU-400,D-03,1
